ID	Seed	Sample	pdockq	ppv	pdockq2	pae	plddt	ptm	iptm	ranking_score	correct_result
8qci	3	4	0.580591255009525	0.92420274	[0.61409375552685, 0.8433221974645407]	[0.9102555658917278, 0.9638175101430811]	[91.01405405405403, 95.88864864864865]	0.88	0.94	0.94	1
8qci	4	0	0.5442411963268058	0.91629946	[0.4941027893021366, 0.7752358568892618]	[0.8800343417229165, 0.9438738469911564]	[88.40054794520549, 94.80301369863014]	0.83	0.93	0.93	1
8qci	4	1	0.5612511354382612	0.91629946	[0.5881862935407272, 0.8379000506006224]	[0.9102695994207036, 0.9628269722927116]	[89.84013888888889, 95.73833333333333]	0.86	0.93	0.94	1
8qci	4	2	0.5310715603933434	0.90952562	[0.462474060711702, 0.7587769381353648]	[0.8693871346210574, 0.9378061498745895]	[87.87219178082191, 94.67972602739727]	0.84	0.93	0.93	1
8qci	4	3	0.5808108587063489	0.92420274	[0.46983715884729654, 0.7985346053520623]	[0.876748375497963, 0.9479407601690113]	[87.51052631578946, 95.43960526315789]	0.86	0.93	0.93	1
8qci	4	4	0.5653933820786742	0.92420274	[0.5277522726518623, 0.7961965028144079]	[0.8888830327440329, 0.9487542933041965]	[89.15232876712328, 95.25246575342466]	0.85	0.93	0.94	1
8qci	5	0	0.5710422412295546	0.92420274	[0.6223966858053992, 0.850913668933976]	[0.9147920414890945, 0.9663089109601855]	[90.93507042253516, 95.99084507042251]	0.87	0.94	0.94	1
8qci	5	1	0.5623659082776462	0.91629946	[0.4488082772946527, 0.790429921858201]	[0.8643865662845938, 0.9447290792168858]	[87.6648051948052, 95.39818181818183]	0.87	0.93	0.94	1
8qci	5	2	0.5703578587274546	0.92420274	[0.5541497715786826, 0.832480816029326]	[0.8966377170661748, 0.9589440015986589]	[89.62552631578949, 95.87736842105265]	0.88	0.94	0.94	1
8qci	5	3	0.5853724901478863	0.93172991	[0.6346044467389622, 0.8554132770355524]	[0.9163312527625821, 0.9672563745370127]	[91.3279220779221, 96.10493506493505]	0.88	0.94	0.95	1
8qci	5	4	0.5743605125066965	0.92420274	[0.5343767005756974, 0.8199452677724325]	[0.8902013848121647, 0.9545047804901712]	[89.33662162162162, 95.74986486486488]	0.87	0.93	0.94	1
8qel	1	0	0.3718244812777507	0.85453785	[0.839593090252534, 0.8250515483386874]	[0.965725746095408, 0.9546272000022836]	[95.52833333333335, 95.97041666666667]	0.84	0.87	0.86	1
8qel	1	1	0.3506912454202006	0.84294946	[0.8169055316965788, 0.762672223056923]	[0.9595437045027282, 0.9417130520896936]	[95.10960000000001, 94.46000000000002]	0.84	0.87	0.86	1
8qel	1	2	0.3922894787697643	0.86040801	[0.8674189107066058, 0.8866518279728319]	[0.9750462696507395, 0.9744065574249346]	[95.89260869565219, 96.8613043478261]	0.84	0.87	0.86	1
8qel	1	3	0.3723121601628961	0.85453785	[0.8717477309375893, 0.8864125289233775]	[0.9758318365761963, 0.9744193804674967]	[96.01727272727271, 96.84863636363637]	0.84	0.87	0.86	1
8qel	1	4	0.3461872324011449	0.84294946	[0.8137673133529326, 0.7485478167157397]	[0.9562389337349422, 0.9368680232124901]	[95.29625, 94.31916666666666]	0.83	0.87	0.86	1
8qel	2	0	0.3678273010790942	0.85453785	[0.8400692204961235, 0.8364020481723671]	[0.9674846741385329, 0.9593350242647425]	[95.37640000000002, 96.01799999999999]	0.84	0.87	0.87	1
8qel	2	1	0.3729516033894149	0.85453785	[0.8467070039279825, 0.8285621999219682]	[0.9667954855337689, 0.9554674038108948]	[95.74869565217388, 96.04652173913044]	0.84	0.87	0.86	1
8qel	2	2	0.3574615711543121	0.84294946	[0.8421009830955187, 0.8306732737357609]	[0.9671998873078984, 0.958229921378093]	[95.49739130434783, 95.86608695652174]	0.84	0.87	0.86	1
8qel	2	3	0.3707083531034204	0.85453785	[0.8469302487998076, 0.8286511076357261]	[0.9682313314090204, 0.9564604327238555]	[95.61695652173911, 95.9508695652174]	0.84	0.87	0.86	1
8qel	2	4	0.3908673083212072	0.86040801	[0.8460682092270188, 0.8394681946344685]	[0.9683669032118419, 0.959759779723487]	[95.564, 96.11640000000001]	0.84	0.87	0.86	1
8qel	3	0	0.3539030132382494	0.84294946	[0.8365481294002903, 0.8264167942203181]	[0.964518088003311, 0.9565132108437959]	[95.5086956521739, 95.84347826086957]	0.83	0.87	0.86	1
8qel	3	1	0.3802013375343999	0.85453785	[0.8326924144786022, 0.8295681145264459]	[0.9635165937904417, 0.9561419924655371]	[95.432, 96.02480000000001]	0.84	0.87	0.87	1
8qel	3	2	0.3577134794220845	0.84294946	[0.8442979255147933, 0.8300337150763281]	[0.9677170765713544, 0.9579506707160881]	[95.5469565217391, 95.86478260869566]	0.84	0.87	0.86	1
8qel	3	3	0.3635822175046713	0.84294946	[0.8094467751620215, 0.7593929546971708]	[0.9577930364631574, 0.9405666407901795]	[94.94692307692307, 94.42923076923077]	0.83	0.87	0.86	1
8qel	3	4	0.3680285321352356	0.85453785	[0.8424439626130115, 0.8374775380087232]	[0.9684268198380822, 0.9603378234116873]	[95.39208333333333, 95.96708333333333]	0.84	0.87	0.87	1
8qel	4	0	0.3562233454877346	0.84294946	[0.8135007530221149, 0.7430587115158691]	[0.9579420002239059, 0.9344882759204264]	[95.1148, 94.3152]	0.84	0.87	0.87	1
8qel	4	1	0.3847592379759325	0.85453785	[0.834483977995731, 0.8033495565485669]	[0.9648797624454607, 0.9531896982022562]	[95.37875000000001, 95.13041666666668]	0.84	0.87	0.86	1
8qel	4	2	0.3670145879718567	0.85453785	[0.8382174816781084, 0.8229298539948084]	[0.9658821436561899, 0.9551649318245596]	[95.45, 95.81958333333331]	0.83	0.87	0.86	1
8qel	4	3	0.3417232019326183	0.83367787	[0.844005249075718, 0.8278260602173466]	[0.9661304240097578, 0.9555518059453523]	[95.69043478260868, 96.00434782608697]	0.84	0.87	0.87	1
8qel	4	4	0.3860348760113049	0.86040801	[0.8350056929050866, 0.8243671519588008]	[0.9648337043767942, 0.9551414562618019]	[95.40708333333335, 95.8875]	0.84	0.87	0.87	1
8qel	5	0	0.3806705903308149	0.85453785	[0.8428735139856552, 0.8312429239274185]	[0.9659265881680518, 0.9573051132231626]	[95.6586956521739, 95.98478260869564]	0.84	0.87	0.86	1
8qel	5	1	0.3940525211207143	0.86040801	[0.8477162521932413, 0.832877384374571]	[0.9682919297551337, 0.9565759525793721]	[95.64708333333333, 96.13291666666667]	0.84	0.87	0.86	1
8qel	5	2	0.3715193726400323	0.85453785	[0.8494830271766387, 0.8349058059889045]	[0.9677170765713544, 0.9575539127641782]	[95.78521739130434, 96.12782608695652]	0.84	0.87	0.87	1
8qel	5	3	0.3816822775837566	0.85453785	[0.8397248469029773, 0.8338715311439263]	[0.9673239187745432, 0.9593371883811465]	[95.37652173913042, 95.90173913043478]	0.83	0.87	0.86	1
8qel	5	4	0.3799073371909087	0.85453785	[0.8435297312501738, 0.8314438150825526]	[0.967086834933506, 0.9561694344395498]	[95.574, 96.108]	0.84	0.87	0.87	1
8st8	1	0	0.4294288861700012	0.87822061	[0.6611866360269751, 0.5597787830366606]	[0.9144990580912428, 0.8967766039346403]	[92.6990740740741, 89.87462962962964]	0.82	0.72	0.77	1
8st8	1	1	0.3860951723629935	0.86040801	[0.6744611211349673, 0.548811021003233]	[0.9182209548782623, 0.8963620448680043]	[92.91408163265304, 89.40285714285714]	0.81	0.71	0.76	1
8st8	1	2	0.3664084477959212	0.85453785	[0.6979760336119295, 0.6266443199740873]	[0.9315268376651583, 0.9134718123540823]	[92.62, 91.25704545454546]	0.81	0.72	0.76	1
8st8	1	3	0.4538127056233694	0.88570037	[0.6465535783276821, 0.5091112099979381]	[0.9082559273733108, 0.8823250217571544]	[92.67793103448277, 88.9093103448276]	0.81	0.72	0.76	1
8st8	1	4	0.4654658286829896	0.88570037	[0.6209754660840743, 0.47331433459778577]	[0.8983973938417652, 0.871389161747983]	[92.52966666666667, 88.22650000000003]	0.81	0.72	0.76	1
8st8	2	0	0.4599102233071795	0.88570037	[0.6311988136486961, 0.5088253009681463]	[0.9037836791430395, 0.8798174364039751]	[92.4416393442623, 89.14868852459017]	0.81	0.71	0.76	1
8st8	2	1	0.4637385346771207	0.88570037	[0.6604216601995783, 0.5388235852856957]	[0.9124455186341294, 0.8880211345675051]	[92.87344827586205, 89.76810344827585]	0.81	0.72	0.77	1
8st8	2	2	0.4911700199790292	0.8919553	[0.6546425069533893, 0.5395571315072323]	[0.912220245918582, 0.8902859774551176]	[92.63754098360658, 89.57459016393439]	0.82	0.73	0.77	1
8st8	2	3	0.4372890618848188	0.87822061	[0.6537884845163761, 0.5231492101038441]	[0.9107486652773262, 0.883612947631724]	[92.74890909090908, 89.46181818181824]	0.81	0.72	0.76	1
8st8	2	4	0.4606622204335229	0.88570037	[0.6499035341003317, 0.5185175558779315]	[0.9085592963299521, 0.8841969334438661]	[92.79767857142858, 89.17857142857143]	0.82	0.72	0.77	1
8st8	3	0	0.4559872290736104	0.88570037	[0.6365881251067896, 0.52239347986204]	[0.9052356334243961, 0.8838396106150341]	[92.53699999999998, 89.4023333333333]	0.82	0.72	0.77	1
8st8	3	1	0.4415112079271857	0.87822061	[0.6608283189806625, 0.5590977151141904]	[0.9132130433065393, 0.8958849847218952]	[92.81358490566036, 89.93226415094341]	0.82	0.72	0.76	1
8st8	3	2	0.4677126482939255	0.88570037	[0.6280133966989896, 0.5258104982605556]	[0.9039353950389282, 0.8864135055125227]	[92.28183333333335, 89.30733333333332]	0.82	0.72	0.76	1
8st8	3	3	0.3664518702536322	0.85453785	[0.5223441436810214, 0.4311872746140203]	[0.8735741826675156, 0.8555552234305451]	[90.4504918032787, 87.62098360655737]	0.8	0.69	0.74	1
8st8	3	4	0.4440771131408548	0.87822061	[0.6522008877836509, 0.5494971572610804]	[0.9104918798966743, 0.8922766493450154]	[92.70381818181818, 89.84454545454551]	0.82	0.72	0.77	1
8st8	4	0	0.4804280116557072	0.8919553	[0.6504503855056915, 0.5334689564262023]	[0.9123690755895997, 0.8905243618594605]	[92.43467741935487, 89.26096774193546]	0.82	0.71	0.76	1
8st8	4	1	0.4184458062227153	0.87116417	[0.665931822891577, 0.5278874070260624]	[0.9126070191101646, 0.8893717108570398]	[93.10370370370367, 89.10981481481485]	0.81	0.72	0.77	1
8st8	4	2	0.4675542152449704	0.88570037	[0.6432614073142885, 0.5200192737790341]	[0.9055678006876274, 0.8820633605875927]	[92.80442622950818, 89.46721311475413]	0.82	0.73	0.77	1
8st8	4	3	0.4558237841436993	0.88570037	[0.6267328391761282, 0.5142144213841656]	[0.9028367711970573, 0.8824853605535673]	[92.33603174603172, 89.14222222222223]	0.81	0.72	0.76	1
8st8	4	4	0.446863521846867	0.88570037	[0.6875907478656652, 0.5835069552251478]	[0.9216714054891134, 0.9023673053733829]	[93.1488679245283, 90.41226415094341]	0.82	0.73	0.77	1
8st8	5	0	0.4480799786548473	0.88570037	[0.5538887938871195, 0.4202597482713171]	[0.8817240957434986, 0.8540450525857499]	[91.1290476190476, 87.17634920634923]	0.8	0.7	0.75	1
8st8	5	1	0.457006735112328	0.88570037	[0.6173304658879221, 0.482917375717917]	[0.898510923561881, 0.8738471466850904]	[92.35157894736842, 88.46491228070175]	0.81	0.72	0.76	1
8st8	5	2	0.4371098271809141	0.87822061	[0.5957455555148309, 0.4511578438203449]	[0.8904842737015166, 0.8629255351879787]	[92.18689655172412, 87.93724137931035]	0.81	0.7	0.75	1
8st8	5	3	0.4344017334533812	0.87822061	[0.6435971171843746, 0.5412625140106211]	[0.9089671841748793, 0.8889585722980853]	[92.47245283018867, 89.78943396226411]	0.81	0.71	0.76	1
8st8	5	4	0.44022480660517	0.87822061	[0.6259767594405408, 0.5106233092347294]	[0.9026477603207532, 0.8807073137793936]	[92.32105263157894, 89.14666666666666]	0.81	0.71	0.76	1
8swi	1	0	0.1611930152942756	0.73044282	[0.025888693079056942, 0.009688220628169963]	[0.35523979317532844, 0.318121311340107]	[83.15775862068965, 29.34137931034483]	0.91	0.42	0.54	1
8swi	1	1	0.1428438925318678	0.71391784	[0.02400370430500814, 0.009770152697560885]	[0.34299385772454866, 0.3135186142127751]	[82.37584615384615, 30.517384615384614]	0.91	0.39	0.51	1
8swi	1	2	0.1592384614931605	0.73044282	[0.022571324980885963, 0.009627986107803653]	[0.33515250567197635, 0.3049564758712593]	[81.12616666666666, 30.03616666666666]	0.91	0.37	0.5	1
8swi	1	3	0.1254182471038168	0.70615739	[0.031217947251224572, 0.010548342069595637]	[0.39172174782388, 0.36100771923566316]	[83.32489795918367, 32.14836734693878]	0.91	0.46	0.56	1
8swi	1	4	0.2180506661013245	0.75941223	[0.032442613662422355, 0.010596589324726565]	[0.40504480574208335, 0.3474263301234166]	[82.125223880597, 33.74119402985075]	0.91	0.43	0.54	1
8swi	2	0	0.1529388174700953	0.71391784	[0.029291612279769553, 0.010291669568548288]	[0.3788130231142984, 0.34652255841418955]	[83.41310344827586, 31.648793103448277]	0.91	0.44	0.55	1
8swi	2	1	0.2274940919651691	0.77766077	[0.027694503224416835, 0.009754542291717546]	[0.36835865460095135, 0.3105976532181997]	[83.26232876712326, 30.662054794520547]	0.91	0.39	0.51	1
8swi	2	2	0.1051205505544743	0.68635536	[0.029280999102616105, 0.010320721647230198]	[0.38872819165502404, 0.3489974509702882]	[81.27016949152542, 31.63593220338983]	0.91	0.43	0.55	1
8swi	2	3	0.2732865805791474	0.80223507	[0.025601338761755032, 0.00959441458048594]	[0.35031552299259866, 0.29820766857589426]	[83.78846153846153, 30.38666666666666]	0.91	0.39	0.51	1
8swi	2	4	0.2094088663939208	0.75941223	[0.02673566950284956, 0.009810755118574495]	[0.35478258690505937, 0.325793463815077]	[84.79046875, 29.7184375]	0.91	0.43	0.54	1
8swi	3	0	0.211599372662577	0.75941223	[0.02964067172553318, 0.010150529904239078]	[0.3808820030995306, 0.32895678801058176]	[83.47126984126982, 32.23047619047619]	0.91	0.41	0.53	1
8swi	3	1	0.1081075663739429	0.68635536	[0.02628373034286924, 0.009611594036215382]	[0.3622506285244535, 0.31929973533839956]	[82.2525, 28.537045454545456]	0.91	0.41	0.53	1
8swi	3	2	0.1544101852993666	0.73044282	[0.030321301941552165, 0.01026736932075898]	[0.38881779205079586, 0.34071167878400943]	[82.7244827586207, 32.006379310344826]	0.91	0.4	0.52	1
8swi	3	3	0.2149989431220929	0.75941223	[0.028340358682800267, 0.010025960612947879]	[0.3698529228545707, 0.3259313392767002]	[83.96038961038958, 31.51662337662339]	0.91	0.43	0.55	1
8swi	3	4	0.2342537558721166	0.77766077	[0.024100711330647586, 0.009364061670071868]	[0.34346328487636085, 0.2821857378102892]	[82.46479452054795, 29.653561643835623]	0.9	0.36	0.49	1
8swi	4	0	0.1214952845159321	0.70615739	[0.02681297466605705, 0.00978564634205896]	[0.36926948118505304, 0.32819049699072367]	[81.59500000000001, 29.28634615384616]	0.91	0.41	0.52	1
8swi	4	1	0.2585024726234383	0.78549007	[0.02643582033930947, 0.00963504604588741]	[0.35710552940612295, 0.2984387161288127]	[83.70910256410255, 30.761025641025647]	0.91	0.4	0.53	1
8swi	4	2	0.163537286269197	0.73044282	[0.025937589207334896, 0.009677401003052977]	[0.3593747745518931, 0.322848476137528]	[82.28950819672131, 28.815245901639344]	0.91	0.41	0.53	1
8swi	4	3	0.1195535254120903	0.68635536	[0.04602457737059833, 0.01133704906626918]	[0.46861063788095564, 0.3971420039771348]	[82.77933333333334, 33.73733333333333]	0.92	0.53	0.62	1
8swi	4	4	0.1616629377269656	0.73044282	[0.027037127972304308, 0.009932283474807643]	[0.37540614012790224, 0.31441943092443964]	[80.63220338983051, 31.8635593220339]	0.9	0.38	0.51	1
8swi	5	0	0.0967144276610692	0.66728511	[0.025797972786346997, 0.00988008622945487]	[0.36775954886353024, 0.33159762049896657]	[80.16568627450982, 29.78019607843138]	0.91	0.37	0.5	1
8swi	5	1	0.1471021194933266	0.71391784	[0.025457632678689068, 0.009693260208503586]	[0.35423474067265287, 0.3163978469261478]	[82.5925, 29.54700000000001]	0.91	0.42	0.54	1
8swi	5	2	0.1459549305561053	0.71391784	[0.02317349952381789, 0.009824721718901828]	[0.336907195644507, 0.322069636267161]	[82.06218750000001, 30.1834375]	0.91	0.38	0.51	1
8swi	5	3	0.0634086552177625	0.63555449	[0.031148638605271756, 0.01004170513940177]	[0.38221006896130233, 0.34419574155324895]	[85.30387096774196, 29.96677419354838]	0.91	0.4	0.52	1
8swi	5	4	0.1051078048996628	0.68635536	[0.02437386506539136, 0.009344198573199375]	[0.35473465377118585, 0.3031070921278242]	[80.38879999999999, 27.4038]	0.91	0.39	0.51	1
8t09	1	0	0.2764703498068983	0.80223507	[0.2658412851902459, 0.24402408769079098]	[0.7288625660689921, 0.7608812023367991]	[90.68735294117647, 84.97264705882354]	0.82	0.7	0.73	1
8t09	1	1	0.2687713538776153	0.80223507	[0.14917196103379646, 0.14556048770480348]	[0.6266390920947741, 0.6795630279749977]	[90.56500000000001, 82.95125]	0.81	0.66	0.7	1
8t09	1	2	0.2784907102678319	0.80223507	[0.2217445620046096, 0.19547612170796866]	[0.6962811563095622, 0.7257482418327034]	[90.57970588235294, 84.08147058823528]	0.82	0.69	0.72	1
8t09	1	3	0.2473938239563932	0.78549007	[0.29259265961287384, 0.23364932351864837]	[0.7484960591490853, 0.7604619383735717]	[90.51617647058823, 84.06882352941177]	0.82	0.7	0.74	1
8t09	1	4	0.2874443016685031	0.80223507	[0.22453649217263758, 0.19389907595045777]	[0.6964237040109513, 0.7322605651227864]	[90.8562857142857, 83.15599999999998]	0.82	0.69	0.73	1
8t09	2	0	0.2484501968013902	0.78549007	[0.028268269227398637, 0.04102323934597752]	[0.34570851575674844, 0.45635411042609564]	[89.7021875, 81.07249999999999]	0.76	0.55	0.6	1
8t09	2	1	0.2093826971220982	0.75941223	[0.028650850132443687, 0.03978694222865144]	[0.3486760472582596, 0.4483399675679894]	[89.57666666666664, 81.44966666666667]	0.76	0.54	0.59	1
8t09	2	2	0.2220594469357301	0.77766077	[0.021104961335604216, 0.02843130743554585]	[0.29262136558312074, 0.38881954282617237]	[88.87545454545456, 80.00121212121213]	0.74	0.5	0.55	1
8t09	2	3	0.2197110873437575	0.77766077	[0.024704384114070436, 0.036790832797733576]	[0.3223790263111182, 0.4333729468555456]	[89.17064516129032, 81.40709677419358]	0.75	0.54	0.59	1
8t09	2	4	0.2199422409858102	0.77766077	[0.021799473574767886, 0.02905257068864691]	[0.29785840114390294, 0.3929301342169849]	[89.23625, 80.0728125]	0.75	0.5	0.56	1
8t09	3	0	0.2074457764365844	0.75941223	[0.10535729124647078, 0.10551256600496185]	[0.5755585664792655, 0.6352734572944004]	[89.31937500000001, 80.95875000000001]	0.8	0.61	0.65	1
8t09	3	1	0.2323740814699732	0.77766077	[0.09675213781911988, 0.10841571114849244]	[0.5610990161063746, 0.6364123296972906]	[89.31333333333335, 81.46333333333334]	0.79	0.61	0.65	1
8t09	3	2	0.2393174001771589	0.77766077	[0.19284113248439902, 0.1956623597472766]	[0.6757408531226237, 0.7271450967660643]	[89.98133333333334, 83.94099999999999]	0.81	0.65	0.68	1
8t09	3	3	0.1966377140166194	0.75941223	[0.091649137910979, 0.08434171234027117]	[0.5541802542156589, 0.6045951127922358]	[88.94515151515152, 79.4457575757576]	0.79	0.6	0.64	1
8t09	3	4	0.2294601959765985	0.77766077	[0.09125606099019198, 0.0987035536127239]	[0.552135196532036, 0.6241601322891935]	[89.15657142857143, 80.77542857142856]	0.8	0.61	0.65	1
8t09	4	0	0.2695966855334855	0.80223507	[0.3760817605857794, 0.31813456435980525]	[0.7892769598885759, 0.8022816331798222]	[91.60562499999999, 86.289375]	0.84	0.73	0.76	1
8t09	4	1	0.266587647901334	0.78549007	[0.3092493647508226, 0.292655571685689]	[0.7532289920413174, 0.7780603746494711]	[91.23967741935483, 87.08161290322583]	0.83	0.7	0.73	1
8t09	4	2	0.2810458070765592	0.80223507	[0.3338041613530271, 0.3159149054378795]	[0.7671981169207884, 0.7966945034163002]	[91.3635294117647, 86.73764705882354]	0.83	0.72	0.75	1
8t09	4	3	0.2804326485351379	0.80223507	[0.32442507160867906, 0.27064731319848895]	[0.7649222534828554, 0.7764678989393626]	[90.96257142857144, 85.52114285714283]	0.83	0.7	0.74	1
8t09	4	4	0.2623067356298614	0.78549007	[0.22834210467804528, 0.23877203330917507]	[0.6986248968497413, 0.7506439627920183]	[90.96625, 85.64812500000001]	0.82	0.67	0.71	1
8t09	5	0	0.2599576378709692	0.78549007	[0.07667994385179118, 0.11518409190328376]	[0.5156810667525973, 0.6200855990709906]	[90.34642857142856, 85.0982142857143]	0.8	0.61	0.65	1
8t09	5	1	0.2338706394461938	0.77766077	[0.04372568232847823, 0.06211575070048333]	[0.4252737256590185, 0.5236692336191383]	[89.34212121212121, 82.86272727272728]	0.78	0.56	0.61	1
8t09	5	2	0.2669727277021029	0.80223507	[0.09409579808651465, 0.1266648468983679]	[0.550873685733036, 0.636390288856419]	[90.20433333333335, 85.20499999999998]	0.8	0.61	0.65	1
8t09	5	3	0.2996846274072055	0.81190228	[0.07907861444324528, 0.1157983391742761]	[0.5216282847707142, 0.6217302318298114]	[90.21088235294118, 85.00382352941178]	0.8	0.61	0.66	1
8t09	5	4	0.2522751389818803	0.78549007	[0.04445402963376012, 0.07076006943850545]	[0.42809506017761234, 0.5419266602831031]	[89.3540625, 83.72375]	0.78	0.56	0.61	1
8v04	1	0	0.5891913503423333	0.93172991	[0.8295180162874766, 0.867723815558375]	[0.9644882297644373, 0.9693955720071673]	[95.19157142857142, 96.46585714285713]	0.9	0.85	0.89	1
8v04	1	1	0.5892112480340924	0.93172991	[0.8005413929496699, 0.8594985222518076]	[0.9565973012454058, 0.9653314482699679]	[94.66571428571429, 96.48671428571431]	0.9	0.85	0.89	1
8v04	1	2	0.5829699987273287	0.92420274	[0.7764392668326532, 0.8531445013100566]	[0.9499826855014218, 0.9630308004020345]	[94.24680555555555, 96.4211111111111]	0.9	0.85	0.89	1
8v04	1	3	0.5792090428758606	0.92420274	[0.7989944561393477, 0.8570257433531823]	[0.956665958202937, 0.9646389373500232]	[94.58971428571427, 96.44071428571428]	0.9	0.85	0.89	1
