clean_query	multimer_frac_tm0.0	multimer_frac_tm0.6	multimer_frac_tm0.9	multimer_frac_tm0.8	multimer_frac_tm0.1	multimer_frac_tm0.2	multimer_frac_tm0.3	multimer_frac_tm0.4	multimer_frac_tm0.5	multimer_frac_tm0.7	hm_frac_tm0.0	hm_frac_tm0.6	hm_frac_tm0.9	hm_frac_tm0.8	hm_frac_tm0.5	hm_frac_tm0.4	hm_frac_tm0.1	hm_frac_tm0.2	hm_frac_tm0.3	hm_frac_tm0.7	highest_match_all_hits	highest_tm_all_hits	stoich_all_hits	highest_match_multimers	highest_tm_multimers	stoich_multimers	highest_match_homomultimers	highest_tm_homomultimers	category	stoich_homomultimers	max_iptm	min_iptm	avg_iptm	max_rc	min_rc	avg_rc	pdbid_x	structural_consensus	correct_result	pdbid_y	num_contacts_with_max_n_models	num_unique_contacts	mean_contacts_across_predictions	min_contacts_across_predictions	best_num_residue_contacts	best_if_residues	best_plddt_max	best_pae_min	best_contact_score_max	ID	buried_apolar_area	buried_polar_area	total_interaction_area	fraction_buried_apolar_area	fraction_buried_polar_area
8b63	0.6516	0.5559	0.0	0.303	0.6516	0.6505	0.6469	0.5612	0.574	0.5385	0.5548	0.4712	0.0	0.303	0.4955	0.4847	0.5548	0.5534	0.5553	0.5105	8b5q-assembly2	0.9984	monomer	3c4q-assembly3_B-4	0.8324	homomultimer	3c4q-assembly3_B-4	0.8324	homodimer	homomultimer	0.13953426	0.12374388	0.1319159728	0.2159816525059157	0.1977990678786929	0.2063107872660022	8b63	0.6698765833333333	1	8b63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8b63	1639.5	1137.6147999999998	2777.1136	0.5903611577142541	0.4096392743890635
8b73	0.3116	0.1533	0.0	0.0	0.3116	0.312	0.2877	0.2698	0.1796	0.0681	0.2777	0.1487	0.0	0.0	0.1764	0.2641	0.2777	0.2781	0.2809	0.0645	7d88-assembly1	0.8164	monomer	2xyl-assembly1_A	0.7467	homodimer	2xyl-assembly1_A	0.7467	homodimer	homodimer	0.9204314	0.9129097	0.9157469716	0.922880724914477	0.9158130911136136	0.9185498546044996	8b73	0.9978764666666666	1	8b73	48.0	56.0	50.0	48.0	52.0	38.0	99.0	1.0342124	1221.0	8b73	868.0531999999994	684.0080000000002	1552.0603999999998	0.5592908626494172	0.4407096527944403
8b80	0.317	0.3126	0.2956	0.3447	0.317	0.317	0.317	0.3153	0.3087	0.3447	0.2964	0.2913	0.2956	0.3352	0.2878	0.2946	0.2964	0.2964	0.2964	0.3352	7m1r-assembly1_D-3	0.9941	homodimer	7m1r-assembly1_D-3	0.9941	homodimer	7m1r-assembly1_D-3	0.9941	homodimer	homodimer	0.95306134	0.9504001	0.9520591484	0.9533902569899478	0.9508567624615846	0.9522587939391092	8b80	0.9995349666666666	1	8b80	118.0	166.0	138.0	134.0	142.0	103.0	99.0	0.88714564	1303.0	8b80	2261.9152000000004	1720.2003999999995	3982.1156	0.5680184673694556	0.4319815326305443
8bam	0.4676	0.2987	1.0	0.6538	0.4676	0.4674	0.3587	0.298	0.2957	0.2996	0.2593	0.2785	0.8889	0.5769	0.2757	0.2781	0.2593	0.2609	0.3207	0.284	8bap-assembly4_E-2	0.9989	homodimer	8bap-assembly4_E-2	0.9989	homodimer	8bap-assembly4_E-2	0.9989	homodimer	homodimer	0.95226264	0.94445324	0.9481095372	0.9534121911770408	0.9457919719536544	0.9493992577161156	8bam	0.9992658333333332	1	8bam	238.0	338.0	285.0	269.0	299.0	200.0	99.0	0.8769904	2655.0	8bam	5262.6388	2466.8452	7729.484800000001	0.6808524676832276	0.3191474288169891
8bb8	0.9901	0.9901	1.0	0.9927	0.9901	0.9901	0.9901	0.9901	0.9901	0.9932	0.9869	0.9868	1.0	0.9909	0.9869	0.9869	0.9869	0.9869	0.9869	0.9897	6k0z-assembly1_A-2	0.9629	homodimer	6k0z-assembly1_A-2	0.9629	homodimer	6k0z-assembly1_A-2	0.9629	homodimer	homodimer	0.94650435	0.9416741	0.944558182	0.9474976757353004	0.9428638647086248	0.9456440814280797	8bb8	0.9883426	1	8bb8	255.0	330.0	295.0	279.0	301.0	226.0	99.0	0.82218987	1931.0	8bb8	5092.1412	3512.0576	8604.1988	0.5918204958258286	0.4081795041741713
8bbq	0.6373	0.6667	0.0	0.0	0.6373	0.6327	0.4751	0.4465	0.4395	0.0	0.2569	0.1818	0.0	0.0	0.1338	0.1321	0.2569	0.2526	0.1768	0.0	8bbr-assembly2	0.9961	monomer	1wx5-assembly1_A	0.7	heterodimer	5ce9-assembly1_A	0.6957	homodimer	homodimer	0.38268855	0.1765047	0.3053811468	0.4396182653784024	0.2552867782824992	0.370076176208745	8bbq	0.9304062166666668	1	8bbq	5.0	75.0	16.0	0.0	39.0	42.0	80.0	11.111032	81.0	8bbq	775.0372	980.8459999999998	1755.8839999999996	0.4413943062297966	0.5586052381592406
8bc8_J	0.7298	0.4038	0.0	0.7273	0.7298	0.7252	0.7471	0.7815	0.6517	0.7273	0.2953	0.0	0.0	0.0	0.0	0.0	0.2953	0.2946	0.0059	0.0	2p8r-assembly1	0.9254	monomer	5dca-assembly1_J	0.8993	heterodimer	8atd-assembly1_D	0.3474	neg_heterodimer	homomultimer	0.8249558	0.09838137	0.33313316156	0.8349108692494465	0.1784800267585852	0.3901622139341538	8bc8_J	0.6138458	0	8bc8_J	56.0	112.0	17.0	0.0	59.0	48.0	96.0	1.4300649	666.0	8bc8_J	1029.9008	994.6844	2024.5840000000003	0.5086974904474203	0.4913031022669347
8bdp	0.4181	0.3814	0.0625	0.3696	0.4181	0.4181	0.4092	0.3904	0.3003	0.3561	0.3463	0.2784	0.0625	0.2391	0.2112	0.3308	0.3463	0.3463	0.347	0.2576	7dva-assembly2	0.9937	monomer	3rcn-assembly1_A-2	0.9019	homodimer	3rcn-assembly1_A-2	0.9019	monomer	homodimer	0.1897741	0.13405034	0.155886324	0.2663483335985107	0.2156942556696217	0.235299090455168	8bdp	0.6227045333333333	0	8bdp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8bdp	1774.9660000000003	1569.7832000000003	3344.7496	0.5306723110154495	0.4693275693941335
8beg	0.8449	0.0526	0.0	0.0	0.8449	0.8525	0.5105	0.3182	0.0476	0.0	0.0445	0.0	0.0	0.0	0.0	0.0909	0.0445	0.0459	0.0909	0.0	3qe5-assembly2	0.6873	monomer	4tsh-assembly1_B	0.6718	heterodimer	8gz0-assembly1_A	0.4845	homodimer	homodimer	0.1588678	0.1357313	0.143219182	0.2176538235286018	0.1962617296203046	0.2093966246855301	8beg	0.5470774500000001	1	8beg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8beg	171.23119999999994	224.5547999999997	395.78399999999993	0.4326380045681482	0.5673670486932259
8bgw	0.7335	0.9545	0.2857	0.2857	0.7335	0.7545	0.8762	0.9328	0.9535	0.6875	0.2249	0.0182	0.2857	0.2857	0.0155	0.0299	0.2249	0.2327	0.1286	0.125	6l1x-assembly1	0.9435	monomer	3ayg-assembly2_A-2	0.9331	homodimer	3ayg-assembly2_A-2	0.9331	homodimer	homodimer	0.9203898	0.89788	0.9075418108	0.9218357487874212	0.9017588361596184	0.9103919569262956	8bgw	0.9973106666666668	1	8bgw	109.0	149.0	126.0	118.0	133.0	110.0	98.0	1.2063023	1280.0	8bgw	3712.4008	621.3444000000002	4333.7456	0.8566263788072838	0.1433735288938049
8bhz	0.9284	0.931	0.25	0.9695	0.9284	0.9284	0.928	0.928	0.9311	0.9377	0.9046	0.9067	0.25	0.9525	0.9069	0.9041	0.9046	0.9046	0.9041	0.9132	2f8f-assembly2_B-2	0.9897	homodimer	2f8f-assembly2_B-2	0.9897	homodimer	2f8f-assembly2_B-2	0.9897	homodimer	homodimer	0.9402518	0.93465996	0.9373521036	0.9416409569849078	0.936219096687786	0.9388724910919548	8bhz	0.9962241	1	8bhz	62.0	73.0	65.0	64.0	67.0	55.0	99.0	0.8610373	1560.0	8bhz	1447.6916000000003	948.7980000000002	2396.4884	0.6040887158060104	0.3959117849266453
8bic	0.6533	0.896	1.0	0.9908	0.6533	0.6533	0.6378	0.5833	0.6066	0.9536	0.5944	0.868	1.0	0.9908	0.5307	0.5097	0.5944	0.5944	0.5759	0.9536	8bgy-assembly2_C-2	0.9634	homodimer	8bgy-assembly2_C-2	0.9634	homodimer	8bgy-assembly2_C-2	0.9634	homodimer	homodimer	0.90457034	0.8459798	0.8870910092	0.9036347345180304	0.8459395660590432	0.8861495672635528	8bic	0.9712634666666666	1	8bic	178.0	261.0	214.0	209.0	219.0	156.0	98.0	0.9215785	3344.0	8bic	4477.4304	2748.3764	7225.808799999999	0.619644184329926	0.3803555388844499
8bit	0.3777	0.2514	0.2	0.3026	0.3777	0.3777	0.3453	0.2961	0.286	0.2564	0.297	0.1953	0.2	0.2632	0.2174	0.2265	0.297	0.297	0.2733	0.2137	3eq6-assembly1	0.9107	monomer	3b7w-assembly1_A	0.9073	homomultimer	3b7w-assembly1_A	0.9073	homodimer	homomultimer	0.17581415	0.14705291	0.1550319228	0.2421656279230833	0.2165895841183578	0.2236918128404846	8bit	0.6396688166666666	1	8bit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8bit	3465.4576	3191.4468	6656.9052	0.5205808849433518	0.4794189948806841
8bj1	0.9681	0.9676	1.0	0.9944	0.9681	0.9681	0.9681	0.9681	0.9681	0.9651	0.8903	0.8885	1.0	0.9777	0.8901	0.8901	0.8903	0.8903	0.8903	0.9063	3get-assembly1_A	0.9128	homodimer	3get-assembly1_A	0.9128	homodimer	3get-assembly1_A	0.9128	homodimer	homodimer	0.9363458	0.9210893	0.9287371844	0.9385861149569524	0.9250731917692908	0.9318255444785224	8bj1	0.9995163666666668	1	8bj1	221.0	293.0	257.0	252.0	263.0	178.0	98.0	0.93275285	1298.0	8bj1	4461.7972	2482.7000000000003	6944.495599999998	0.6424940639317276	0.3575061664665754
8bj8_A	0.6424	0.1867	0.0	1.0	0.6424	0.6404	0.4766	0.1867	0.1867	0.194	0.3895	0.04	0.0	0.0	0.04	0.04	0.3895	0.386	0.2031	0.0448	7qv7-assembly1_R	0.832	heteromultimer_3_or_more_copies	7qv7-assembly1_R	0.832	heteromultimer_3_or_more_copies	8pvm-assembly1_B	0.7594	neg_heterodimer	homodimer	0.39228007	0.1409599	0.2469109952	0.4430533123684892	0.2151067790007373	0.3118594202621882	8bj8_A	0.80109275	0	8bj8_A	2.0	36.0	5.0	0.0	26.0	30.0	69.0	10.104126	169.0	8bj8_A	1830.9280000000008	1515.4412	3346.365999999999	0.5471391951747062	0.4528617610865041
8bj8_B	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8a6t-assembly1_A	0.3669	heteromultimer_2_copies	8a6t-assembly1_A	0.3669	heteromultimer_2_copies		0.0	neg_heterodimer		0.3013879	0.05690045	0.09698166372	0.3160076335622622	0.0997956567413068	0.136235330283188	8bj8_B	0.5058369833333333	0	8bj8_B	25.0	32.0	2.0	0.0	30.0	28.0	78.0	5.2502537	363.0	8bj8_B	757.4603999999998	336.6224	1094.0824000000007	0.6923248194103108	0.3076755461928643
8bjo	0.3268	0.1379	0.0	0.0952	0.3268	0.3268	0.3231	0.315	0.3141	0.069	0.2654	0.1351	0.0	0.0952	0.3037	0.2731	0.2654	0.2654	0.2668	0.069	8c0m-assembly1	0.9988	monomer	7c8g-assembly1_B	0.8157	homodimer	7c8g-assembly1_B	0.8157	monomer	homodimer	0.159094	0.08584038	0.11287013704	0.2367252438281893	0.1712055613734525	0.1950130623515257	8bjo	0.6428556833333333	0	8bjo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8bjo	1162.0295999999998	865.8043999999998	2027.8344	0.5730396919985182	0.4269601107467157
8bmu	0.5948	0.5365	0.0	0.037	0.5948	0.5948	0.5919	0.556	0.5349	0.5726	0.4922	0.4672	0.0	0.037	0.4736	0.4597	0.4922	0.4922	0.4956	0.496	6y4j-assembly1	0.9973	monomer	4xwz-assembly1_A	0.8869	homodimer	4xwz-assembly1_A	0.8869	monomer	homodimer	0.81716454	0.17033282	0.3179973996	0.8314601675704459	0.2481865468723549	0.3806693390391533	8bmu	0.6875110166666667	0	8bmu	22.0	50.0	7.0	0.0	35.0	42.0	97.0	3.1688223	469.0	8bmu	1109.2688000000005	563.792399999999	1673.062799999999	0.6630168335581911	0.3369822101118974
8bnb	0.5462	0.5854	1.0	0.6366	0.5462	0.5462	0.5462	0.5462	0.5395	0.5878	0.1137	0.1328	0.0	0.1076	0.1145	0.1137	0.1137	0.1137	0.1137	0.1298	8bp4-assembly3_C-2	0.9188	heterodimer	8bp4-assembly3_C-2	0.9188	heterodimer	5glj-assembly1_B	0.8613	homodimer	homomultimer	0.59607613	0.10182334	0.31230639256	0.6268491647980201	0.1816765081947371	0.3708776247153766	8bnb	0.7118107166666667	1	8bnb	2.0	107.0	23.0	0.0	31.0	28.0	88.0	3.4739113	686.0	8bnb	728.1564	391.48800000000006	1119.6423999999995	0.6503472894559907	0.3496544968286304
8bo8	0.5831	0.64	1.0	1.0	0.5831	0.5831	0.5154	0.4845	0.3806	1.0	0.4039	0.24	1.0	0.2593	0.1935	0.2835	0.4039	0.4039	0.3172	0.2593	4twe-assembly1_A	0.938	homodimer	4twe-assembly1_A	0.938	homodimer	4twe-assembly1_A	0.938	homodimer	homodimer	0.9353436	0.92359906	0.929615622	0.93673827165586	0.9261687504022168	0.9313602340042892	8bo8	0.9937852833333334	1	8bo8	108.0	195.0	149.0	133.0	165.0	132.0	98.0	1.1057878	1555.0	8bo8	3248.4368	1720.7528000000002	4969.186000000001	0.6537160814668639	0.3462846429978672
8bos_G	0.7525	0.7083	0.0	0.5714	0.7525	0.7627	0.8361	0.7812	0.7308	0.5455	0.3762	0.0417	0.0	0.0	0.1154	0.2812	0.3762	0.3785	0.3443	0.0	1wer-assembly1	0.9594	monomer	6v65-assembly1_B	0.8636	heteromultimer_1_copy	4m8m-assembly1_B	0.6171	neg_heterodimer	homodimer	0.7981782	0.18967748	0.6292964304	0.7547979052878485	0.2518688766332553	0.6139381296718824	8bos_G	0.7355839999999999	0	8bos_G	136.0	283.0	178.0	0.0	225.0	148.0	95.0	1.2352123	1054.0	8bos_G	4977.687199999999	1925.6804	6903.367200000001	0.721052068619499	0.2789479893232393
8bos_R	0.4981	0.4981	0.3069	0.4917	0.4981	0.4981	0.4981	0.4981	0.4981	0.4988	0.0855	0.0855	0.0751	0.0868	0.0855	0.0855	0.0855	0.0855	0.0855	0.0846	3oiw-assembly1	0.9875	monomer	6quv-assembly1_B	0.9851	homodimer	6quv-assembly1_B	0.9851	neg_heterodimer	homodimer	0.6791035	0.09381451	0.3090417911599999	0.704423568976386	0.1776361850586801	0.370666957199536	8bos_R	0.8936785166666666	0	8bos_R	2.0	64.0	18.0	0.0	58.0	43.0	89.0	3.4397783	570.0	8bos_R	769.7768	896.1971999999997	1665.9748000000004	0.4620578894710771	0.5379416303295821
8bp1	0.5748	0.3774	0.0	0.3056	0.5748	0.5748	0.5722	0.5525	0.3954	0.4564	0.5374	0.3774	0.0	0.3056	0.3597	0.5249	0.5374	0.5374	0.5426	0.4564	1x42-assembly1	0.9901	monomer	2om6-assembly1_A	0.832	homodimer	2om6-assembly1_A	0.832	monomer	homodimer	0.31083	0.13034017	0.1993674084	0.3663341047910691	0.202204764786285	0.2660050404446344	8bp1	0.79571815	0	8bp1	3.0	43.0	5.0	0.0	28.0	24.0	73.0	9.987593	165.0	8bp1	1007.0636000000002	850.2592000000001	1857.322	0.5422127127121739	0.4577877180155084
8bp5	0.5528	0.5628	0.6296	0.6324	0.5528	0.5528	0.5528	0.5528	0.5493	0.5627	0.1174	0.1325	0.1111	0.1054	0.1178	0.1174	0.1174	0.1174	0.1174	0.13	2awx-assembly2	0.942	monomer	2g2l-assembly1_A	0.9403	heterodimer	4oeo-assembly5_B	0.9063	homodimer	homodimer	0.20790532	0.06627932	0.10437471188	0.2759374330813502	0.1500331926066345	0.1837395175794811	8bp5	0.6017456666666666	1	8bp5	12.0	40.0	2.0	0.0	28.0	24.0	84.0	12.168829	126.0	8bp5	820.9639999999999	752.1868	1573.1516	0.5218594317292751	0.4781400597374086
8bqc	0.2938	0.1176	0.0714	0.058	0.2938	0.2938	0.2575	0.2145	0.197	0.0909	0.268	0.1176	0.0714	0.058	0.197	0.2145	0.268	0.268	0.2358	0.0909	8bqa-assembly1	0.997	monomer	1qi2-assembly2_A	0.9515	homodimer	1qi2-assembly2_A	0.9515	monomer	homodimer	0.8361556	0.21549532	0.5234883236000001	0.8476866487067908	0.2893051586490427	0.5662199486029758	8bqc	0.9653759833333332	0	8bqc	1.0	58.0	25.0	0.0	37.0	38.0	98.0	2.3658488	796.0	8bqc	617.0728	632.7776000000003	1249.8508	0.4937171700814209	0.5062825098803796
8bql_A	0.9085	0.8366	1.0	0.5	0.9085	0.9079	0.9096	0.912	0.932	0.837	0.0768	0.0	0.0	0.0	0.0	0.0	0.0768	0.0737	0.0098	0.0	8rca-assembly1_A	0.9999	heterodimer	8rca-assembly1_A	0.9999	heterodimer	6f2c-assembly1_C	0.3435	neg_heterodimer	homomultimer	0.51992214	0.19965968	0.32269226	0.5612573635888718	0.272503478977519	0.3831973337726738	8bql_A	0.6731203499999999	0	8bql_A	12.0	12.0	0.0	0.0	11.0	18.0	82.0	13.207864	42.0	8bql_A	2052.4372000000008	1665.1827999999991	3717.618	0.5520839419219512	0.4479165960569372
8brk	0.6833	0.8519	1.0	1.0	0.6833	0.678	0.6458	0.8519	0.8519	0.8519	0.4083	0.8519	1.0	1.0	0.8519	0.8519	0.4083	0.3983	0.3958	0.8519	6hih-assembly1_A	0.9172	homodimer	6hih-assembly1_A	0.9172	homodimer	6hih-assembly1_A	0.9172	homodimer	homodimer	0.9281579	0.91980445	0.9234556992	0.9311589969900698	0.9227504248903068	0.9264196269548638	8brk	0.9991155	1	8brk	80.0	119.0	102.0	86.0	111.0	73.0	99.0	0.8931698	1658.0	8brk	1415.3356000000003	1194.3052	2609.6416	0.5423486504813536	0.457651042963141
8brq_A	0.8402	1.0	1.0	1.0	0.8402	0.8438	0.8039	0.8039	0.9753	1.0	0.232	0.0	0.0	0.0	0.0	0.0196	0.232	0.2344	0.0196	0.0	1pnl-assembly1_A	0.904	heterodimer	1pnl-assembly1_A	0.904	heterodimer	5c9i-assembly1_D	0.4467	neg_heterodimer	homodimer	0.34107888	0.20286229	0.2678379088	0.3705823180418399	0.2448200194971536	0.3039837332027628	8brq_A	0.6491579166666667	0	8brq_A	1.0	81.0	11.0	0.0	44.0	43.0	72.0	5.6136174	271.0	8brq_A	2483.4568000000004	1954.9148	4438.372	0.5595422826207448	0.44045762725612
8brq_B	0.9335	0.7941	1.0	1.0	0.9335	0.9288	0.7961	0.7961	0.7941	0.8876	0.1631	0.0196	0.0	0.0	0.0196	0.0291	0.1631	0.1489	0.0291	0.0	1cp9-assembly1_B	0.9209	heterodimer	1cp9-assembly1_B	0.9209	heterodimer	5c9i-assembly1_D	0.6499	neg_heterodimer	homodimer	0.20964698	0.1319549	0.1656702904	0.2820273799208694	0.2116560699442949	0.2423514896660365	8brq_B	0.6979291999999999	0	8brq_B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8brq_B	1886.564	1561.6496000000009	3448.2096000000006	0.5471140733440333	0.4528870866782578
8bv7_A	0.5896	0.5828	0.9	0.6419	0.5896	0.5896	0.5896	0.5896	0.5834	0.5773	0.1211	0.1321	0.0	0.1047	0.1217	0.1211	0.1211	0.1211	0.1211	0.1278	8boj-assembly1	0.9386	monomer	8bq8-assembly1_C	0.9318	heteromultimer_3_or_more_copies	7jo7-assembly1_A	0.8999	neg_heterodimer	homodimer	0.19833614	0.070844755	0.11518606428	0.2664149908059969	0.1532759891966647	0.1919079951556285	8bv7_A	0.6999863333333333	0	8bv7_A	11.0	35.0	4.0	0.0	18.0	15.0	81.0	11.494816	150.0	8bv7_A	589.5171999999999	417.0460000000001	1006.5612	0.5856744726500483	0.4143275143130889
8bve	0.7817	0.9615	0.0	0.0	0.7817	0.7572	0.9302	0.9689	0.9737	0.9444	0.5117	0.7692	0.0	0.0	0.8421	0.882	0.5117	0.564	0.8047	0.6944	1t3e-assembly1_A	0.7656	heteromultimer_2_copies	1t3e-assembly1_A	0.7656	heteromultimer_2_copies	6rms-assembly1_A	0.7503	homodimer	homodimer	0.8809678	0.8530376	0.8651798684	0.8821495667114351	0.8547897543977641	0.8667401230322936	8bve	0.987891	1	8bve	138.0	242.0	179.0	163.0	182.0	144.0	97.0	0.8894687	898.0	8bve	3994.0508	2171.0052000000005	6165.056	0.6478531257461408	0.3521468742538592
8bvo	0.5922	0.3621	0.0	0.0	0.5922	0.5922	0.6006	0.5625	0.4706	0.0	0.0848	0.0345	0.0	0.0	0.0867	0.0696	0.0848	0.0848	0.083	0.0	8bw6-assembly1	0.722	monomer	6pol-assembly2_C	0.6714	heterodimer	4lsd-assembly3_H	0.6202	monomer	homodimer	0.12874456	0.081324525	0.104645753	0.1740350036335173	0.1281981084330158	0.1506855397364099	8bvo	0.6375032333333334	0	8bvo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8bvo	666.3236	917.6252	1583.9496000000008	0.4206722234091284	0.5793272715242956
8bw6	0.5737	0.4625	0.125	0.1698	0.5737	0.5737	0.5733	0.5921	0.5442	0.4946	0.0823	0.0853	0.125	0.0189	0.0731	0.0858	0.0823	0.0823	0.0827	0.0505	8oty-assembly1	0.9261	monomer	8oiy-assembly1_F	0.9051	homomultimer	8oiy-assembly1_F	0.9051	monomer	homomultimer	0.16283686	0.08116632	0.11454452884	0.2400161446289545	0.1671947437239847	0.1965048174931562	8bw6	0.6012355333333333	0	8bw6	2.0	68.0	7.0	0.0	32.0	32.0	81.0	11.315523	134.0	8bw6	598.8947999999999	667.1120000000001	1266.0084	0.4730575247368026	0.5269412114485181
8bxg	0.8814	1.0	1.0	1.0	0.8814	0.8811	0.8204	0.8857	0.8286	1.0	0.752	0.8696	1.0	1.0	0.6429	0.6381	0.752	0.7541	0.6408	1.0	9emb-assembly1_A	0.9957	homodimer	9emb-assembly1_A	0.9957	homodimer	9emb-assembly1_A	0.9957	homodimer	homodimer	0.6024661	0.54593724	0.5748103256	0.6043822720423454	0.5490232981346277	0.5778853332855164	8bxg	0.9615652166666666	1	8bxg	212.0	274.0	243.0	239.0	241.0	180.0	95.0	1.1912079	949.0	8bxg	6143.152800000002	2275.0792000000006	8418.235200000001	0.7297435452979505	0.2702560745748705
8bxr	0.531	0.3939	0.0	0.0	0.531	0.531	0.5263	0.4828	0.3632	0.0	0.115	0.0	0.0	0.0	0.1256	0.1275	0.115	0.115	0.1109	0.0	8bw6-assembly1	0.6448	monomer	3knb-assembly1_B	0.6094	heterodimer	1u2h-assembly1_A-2	0.5999	monomer	homodimer	0.14669406	0.100288406	0.12088977424	0.1902710267541574	0.1524711510353168	0.1695746003913656	8bxr	0.5131117166666667	0	8bxr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8bxr	420.8979999999997	260.1472000000002	681.0432000000008	0.618019532387959	0.3819834042833112
8bxu	0.2381	0.1166	0.0	0.18	0.2381	0.2381	0.1837	0.1236	0.1143	0.1717	0.1619	0.1104	0.0	0.18	0.1086	0.1124	0.1619	0.1619	0.1582	0.1616	8bxv-assembly1	0.9968	monomer	4f7f-assembly1_B	0.8867	homodimer	4f7f-assembly1_B	0.8867	monomer	homodimer	0.42731148	0.1111008	0.2032677248	0.4768467426487467	0.1926979637321859	0.2751784110425727	8bxu	0.8929337333333334	0	8bxu	1.0	67.0	12.0	0.0	25.0	28.0	82.0	7.1359534	198.0	8bxu	722.5204000000002	620.0404000000001	1342.5604	0.538166029625185	0.4618342683129936
8by4	0.3205	0.1242	0.0	0.0	0.3205	0.3205	0.1626	0.1204	0.1211	0.0238	0.1776	0.118	0.0	0.0	0.1158	0.1152	0.1776	0.1776	0.1527	0.0	6omw-assembly8	0.9618	monomer	7xyq-assembly1_B	0.7155	heterodimer	3cyz-assembly1_B	0.6986	monomer	homodimer	0.7628198	0.13332355	0.3196203972	0.7555841762451896	0.1929652716348943	0.3684430546810842	8by4	0.5977603	0	8by4	2.0	284.0	44.0	0.0	126.0	98.0	99.0	0.9015493	1436.0	8by4	1349.0007999999998	826.6472000000001	2175.6472	0.6200457500646244	0.3799546176420516
8by8	0.7809	0.9682	1.0	1.0	0.7809	0.7796	0.7699	0.7651	0.7626	0.7143	0.5777	0.8726	1.0	1.0	0.6176	0.6164	0.5777	0.5812	0.5983	0.6429	8cg4-assembly1_B	0.9516	homodimer	8cg4-assembly1_B	0.9516	homodimer	8cg4-assembly1_B	0.9516	homodimer	homodimer	0.8968148	0.79561675	0.8546216416	0.8981260860469007	0.8006724653999238	0.8574083385001036	8by8	0.8553239	1	8by8	205.0	571.0	349.0	237.0	464.0	374.0	98.0	0.9116269	1446.0	8by8	6978.647199999999	4844.835999999999	11823.4832	0.5902361496991005	0.4097638503008994
8byk	0.6485	0.0682	0.0	0.0	0.6485	0.6468	0.4234	0.3333	0.2143	0.1364	0.1881	0.0227	0.0	0.0	0.1429	0.1839	0.1881	0.1841	0.1982	0.0455	2g0d-assembly1	0.8725	monomer	8czk-assembly2_B	0.767	heterodimer	3t33-assembly2_A-2	0.7512	monomer	homodimer	0.69373167	0.2961548	0.4200534692	0.716149657531475	0.3574497462002484	0.4696226780937343	8byk	0.9521486166666668	0	8byk	3.0	101.0	25.0	0.0	66.0	74.0	86.0	4.3436165	207.0	8byk	1874.184800000001	1567.1756000000005	3441.3596	0.5446059168010227	0.4553943156652389
8byp_N	0.493	0.5833	0.7143	0.7143	0.493	0.4921	0.5059	0.4013	0.427	0.75	0.2937	0.0	0.0	0.0	0.0412	0.055	0.2937	0.2943	0.3065	0.0	3v0b-assembly1_B	0.9275	heterodimer	3v0b-assembly1_B	0.9275	heterodimer	7ovw-assembly1_BBB	0.5237	neg_heterodimer	homodimer	0.34480745	0.19317485	0.2280879063999999	0.3533980388260829	0.2182719450257225	0.2537046305809874	8byp_N	0.37924565	0	8byp_N	1.0	96.0	6.0	0.0	71.0	60.0	78.0	7.845705	280.0	8byp_N	4489.7252	3472.9152000000004	7962.641200000001	0.5638487390339777	0.4361511604968462
8byp_X	0.4044	0.4	0.0	1.0	0.4044	0.387	0.3795	0.3778	0.3951	0.6471	0.0974	0.0	0.0	0.0	0.0463	0.0568	0.0974	0.0996	0.0896	0.0	4zkt-assembly2_C	0.8595	heterodimer	4zkt-assembly2_C	0.8595	heterodimer	7dvl-assembly1_B-2	0.5806	neg_heterodimer	homodimer	0.27926904	0.20475987	0.2239187568	0.2882668862433455	0.230309954255707	0.2450137693868512	8byp_X	0.3560108833333333	0	8byp_X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8byp_X	5415.613200000001	4022.699200000001	9438.312	0.5737904404940206	0.4262096018864391
8bz4	0.7475	0.76	1.0	1.0	0.7475	0.7454	0.7157	0.6685	0.561	1.0	0.4836	0.76	1.0	1.0	0.561	0.5109	0.4836	0.4842	0.6035	1.0	8bz7-assembly3_F-2	0.9866	homodimer	8bz7-assembly3_F-2	0.9866	homodimer	8bz7-assembly3_F-2	0.9866	homodimer	homodimer	0.1630158	0.14143616	0.1524489668	0.2376253540977269	0.2181703288899678	0.228298925171972	8bz4	0.6724532999999999	1	8bz4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8bz4	1101.9167999999995	1465.0279999999998	2566.9452	0.4292716494298357	0.5707281947429186
